task_id,method,model,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,total_tokens
file_summary_013,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4612
file_extract_014,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3128
file_section_015,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3140
file_summary_016,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4621
file_extract_017,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3128
file_section_018,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3115
file_summary_019,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4612
file_extract_020,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3165
file_section_021,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3120
file_summary_022,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4612
file_extract_023,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3128
file_section_024,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3115
file_summary_025,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4650
file_extract_026,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3133
file_section_027,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3091
file_summary_028,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4612
file_extract_029,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3128
file_section_030,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3140
file_summary_031,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,3,1,0,10.0,4621
file_extract_032,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3128
file_section_033,keyword_top_10,us.amazon.nova-2-lite-v1:0,True,2,2,0,10.0,3115
calendar_move_000,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_001,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_002,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_003,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7860
calendar_summarize_004,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_005,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_006,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7836
calendar_summarize_007,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_008,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_009,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_010,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_011,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_012,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_013,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_014,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_015,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_016,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_017,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_018,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7860
calendar_summarize_019,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_020,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_021,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7836
calendar_summarize_022,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_023,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_024,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_025,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_026,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_027,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_028,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_029,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_030,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7842
calendar_summarize_031,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,4.666666666666667,3744
calendar_invite_032,state_aware,us.amazon.nova-2-lite-v1:0,True,2,0,0,5.5,2618
calendar_move_033,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,5.0,7860
email_draft_000,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4155
email_summarize_001,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4022
email_deadline_002,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4043
email_draft_003,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4168
email_summarize_004,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4023
email_deadline_005,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4031
email_draft_006,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4154
email_summarize_007,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4038
email_deadline_008,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4040
email_draft_009,state_aware,us.amazon.nova-2-lite-v1:0,False,6,4,0,8.333333333333334,8785
email_summarize_010,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4023
email_deadline_011,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4030
email_draft_012,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4176
email_summarize_013,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4032
email_deadline_014,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4028
email_draft_015,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4155
email_summarize_016,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4022
email_deadline_017,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4043
email_draft_018,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4188
email_summarize_019,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4023
email_deadline_020,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4031
email_draft_021,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4154
email_summarize_022,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4038
email_deadline_023,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4040
email_draft_024,state_aware,us.amazon.nova-2-lite-v1:0,True,5,3,0,8.0,7255
email_summarize_025,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4023
email_deadline_026,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4030
email_draft_027,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4176
email_summarize_028,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4032
email_deadline_029,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4028
email_draft_030,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4155
email_summarize_031,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4022
email_deadline_032,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.333333333333333,4043
email_draft_033,state_aware,us.amazon.nova-2-lite-v1:0,True,3,0,0,6.666666666666667,4168
file_section_000,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3854
file_summary_001,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7366
file_extract_002,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_003,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_004,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_005,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3851
file_section_006,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3854
file_summary_007,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_008,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_009,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_010,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7366
file_extract_011,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3851
file_section_012,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_013,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_014,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_015,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3854
file_summary_016,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7366
file_extract_017,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_018,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_019,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_020,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3851
file_section_021,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3854
file_summary_022,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_023,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_024,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_025,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7366
file_extract_026,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3851
file_section_027,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
file_summary_028,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7348
file_extract_029,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_030,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3854
file_summary_031,state_aware,us.amazon.nova-2-lite-v1:0,False,6,6,0,4.666666666666667,7366
file_extract_032,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3842
file_section_033,state_aware,us.amazon.nova-2-lite-v1:0,True,3,1,0,5.333333333333333,3845
calendar_move_000,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1172
calendar_summarize_001,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_002,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_003,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2295
calendar_summarize_004,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_005,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_006,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2286
calendar_summarize_007,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_008,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_009,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1171
calendar_summarize_010,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_011,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_012,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2288
calendar_summarize_013,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_014,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_015,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1172
calendar_summarize_016,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_017,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_018,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2295
calendar_summarize_019,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_020,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_021,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1170
calendar_summarize_022,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_023,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_024,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1171
calendar_summarize_025,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_026,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_027,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2288
calendar_summarize_028,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_029,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_030,full_causal_path,us.amazon.nova-2-lite-v1:0,True,1,1,1,2.0,1176
calendar_summarize_031,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3419
calendar_invite_032,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2291
calendar_move_033,full_causal_path,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.5,2295
email_draft_000,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3540
email_summarize_001,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3414
email_deadline_002,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3441
email_draft_003,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3553
email_summarize_004,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3415
email_deadline_005,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3429
email_draft_006,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3539
email_summarize_007,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3430
email_deadline_008,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3438
email_draft_009,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3540
email_summarize_010,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3415
email_deadline_011,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3428
email_draft_012,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3561
email_summarize_013,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3424
email_deadline_014,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3426
email_draft_015,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3540
email_summarize_016,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3414
email_deadline_017,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3441
email_draft_018,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3553
email_summarize_019,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3415
email_deadline_020,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3429
email_draft_021,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3539
email_summarize_022,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3430
email_deadline_023,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3438
email_draft_024,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3540
email_summarize_025,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3415
email_deadline_026,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3428
email_draft_027,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3561
email_summarize_028,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3424
email_deadline_029,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3426
email_draft_030,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3540
email_summarize_031,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3414
email_deadline_032,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3441
email_draft_033,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3553
file_section_000,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3471
file_summary_001,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3374
file_extract_002,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_003,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_004,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_005,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_section_006,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3471
file_summary_007,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_008,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_009,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_010,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3374
file_extract_011,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_section_012,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_013,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_014,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_015,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3471
file_summary_016,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3374
file_extract_017,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_018,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_019,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_020,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_section_021,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3471
file_summary_022,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_023,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_024,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_025,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3374
file_extract_026,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_section_027,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
file_summary_028,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3365
file_extract_029,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_030,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3471
file_summary_031,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3374
file_extract_032,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3453
file_section_033,full_causal_path,us.amazon.nova-2-lite-v1:0,True,3,0,0,2.0,3462
calendar_move_000,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_summarize_001,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_002,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_003,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2234
calendar_summarize_004,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_005,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_006,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2225
calendar_summarize_007,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_008,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_009,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2227
calendar_summarize_010,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_011,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_012,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2227
calendar_summarize_013,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_014,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_015,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_summarize_016,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_017,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_018,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2234
calendar_summarize_019,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_020,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_021,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2225
calendar_summarize_022,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_023,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_024,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2227
calendar_summarize_025,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_026,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_027,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2227
calendar_summarize_028,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_029,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_030,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_summarize_031,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3284
calendar_invite_032,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2228
calendar_move_033,cmtf,us.amazon.nova-2-lite-v1:0,True,2,0,0,1.0,2234
email_draft_000,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3364
email_summarize_001,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3276
email_deadline_002,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3299
email_draft_003,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3377
email_summarize_004,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3277
email_deadline_005,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3287
email_draft_006,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3363
email_summarize_007,cmtf,us.amazon.nova-2-lite-v1:0,True,3,0,0,1.0,3292
